Year,Round,College Code,College,Course,GM,1G,2AG,2BG,3AG,3BG,SCG,STG,GMH,1H,2AH,2BH,3AH,3BH,SCH,STH
2025,R3,E083,"E083 H.K.B.K.College of Engineering, Bangalore # 22/1, NAGAWARA, BANGALORE-560045","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING",57976,69294,78300,66751,63586,64713,130725,176108,,,,,,,,
2025,R3,E091,"E091 K S Institute of Technology, Raghuvanahalli, Bangalore(AUTONOMOUS) #14,RAGUVANAHALLI, KANAKAPURA MAIN ROAD,BANGALORE - 560 062.","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING",42160,44762,47360,52904,44605,43004,122623,150785,,,,,,,,
2025,R3,E091,"E091 K S Institute of Technology, Raghuvanahalli, Bangalore(AUTONOMOUS) #14,RAGUVANAHALLI, KANAKAPURA MAIN ROAD,BANGALORE - 560 062.","COMPUTER SCIENCE AND ENGG(INTERNE T OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH)",43919,,61586,71350,54325,45398,141001,167995,,,,,,,,
2025,R3,E091,"E091 K S Institute of Technology, Raghuvanahalli, Bangalore(AUTONOMOUS) #14,RAGUVANAHALLI, KANAKAPURA MAIN ROAD,BANGALORE - 560 062.","COMPUTER SCIENCE AND ENGINEERING",38455,41583,45692,57963,43141.5,43829,119820,127761,,,,,,,,
2025,R3,E095,"E095 AMC Engineering College, Bannerghatta Road, Bangalore(AUTONOMOUS) 18KM,BANNERAGHATTA ROAD,KALKERE,BANGALORE-560083,BANGALORE URBAN","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING",42593.5,46372,52540,58169,45452,49575,93776,102303,,,,,,,,
2025,R3,E095,"E095 AMC Engineering College, Bannerghatta Road, Bangalore(AUTONOMOUS) 18KM,BANNERAGHATTA ROAD,KALKERE,BANGALORE-560083,BANGALORE URBAN","COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING)",50832,68648,76076,65950,54972,62736,109349,194179,,,,,,,,
2025,R3,E095,"E095 AMC Engineering College, Bannerghatta Road, Bangalore(AUTONOMOUS) 18KM,BANNERAGHATTA ROAD,KALKERE,BANGALORE-560083,BANGALORE URBAN","COMPUTER SCIENCE AND ENGINEERING",49072,77851,69065,65081,59499,59537,149758,130816,,,,,,,,
2025,R3,E095,"E095 AMC Engineering College, Bannerghatta Road, Bangalore(AUTONOMOUS) 18KM,BANNERAGHATTA ROAD,KALKERE,BANGALORE-560083,BANGALORE URBAN","COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE)",56065,69399,76612,56243,59946,68301,117353,186270,,,,,,,,
2025,R3,E096,"E096 East Point College of Engineering & Technology, Bangalore(AUTONOMOUS) JNANA PRABHA, BIDARAHALLI,VIRGONAGAR POST,BANGALORE.","COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING)",49188.5,94033,54276,59364,56566,60255,119140,219780,,,,,,,,
2025,R3,E096,"E096 East Point College of Engineering & Technology, Bangalore(AUTONOMOUS) JNANA PRABHA, BIDARAHALLI,VIRGONAGAR POST,BANGALORE.","COMPUTER SCIENCE AND ENGINEERING",55751,82904,78480,78122,64212,67114,133316,164979,,,,,,,,
2025,R3,E096,"E096 East Point College of Engineering & Technology, Bangalore(AUTONOMOUS) JNANA PRABHA, BIDARAHALLI,VIRGONAGAR POST,BANGALORE.","COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE)",59858,97679,78933,,63006,62267,106892,104761,,,,,,,,
2025,R3,E097,"E097 C M R Institute of Technology, Kundala Halli village, Bangalore # 132, KUNDALAHALLI VILLAGE,IT PARK ROAD,BANGALORE - 560 037","ARTIFICIAL INTELLIGENCE AND DATA SCIENCE",20870,27495,28890,25526,22318,22527,74993.5,80229,,,,,,,,
2025,R3,E097,"E097 C M R Institute of Technology, Kundala Halli village, Bangalore # 132, KUNDALAHALLI VILLAGE,IT PARK ROAD,BANGALORE - 560 037","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING",19559,22197,23060,25222,20829.5,21660,56246,75438,,,,,,,,
2025,R3,E097,"E097 C M R Institute of Technology, Kundala Halli village, Bangalore # 132, KUNDALAHALLI VILLAGE,IT PARK ROAD,BANGALORE - 560 037","COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING)",17585,26769,22844,27961,17655,19975,63846,57891,,,,,,,,
2025,R3,E097,"E097 C M R Institute of Technology, Kundala Halli village, Bangalore # 132, KUNDALAHALLI VILLAGE,IT PARK ROAD,BANGALORE - 560 037","COMPUTER SCIENCE AND ENGINEERING",16221.5,25117,20797,26710,16676,18859,57851,43583,,,,,,,,
2025,R3,E097,"E097 C M R Institute of Technology, Kundala Halli village, Bangalore # 132, KUNDALAHALLI VILLAGE,IT PARK ROAD,BANGALORE - 560 037","COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE)",19071,21372,25255,24034,21494,21793,64039,56747,,,,,,,,
2025,R3,E097,"E097 C M R Institute of Technology, Kundala Halli village, Bangalore # 132, KUNDALAHALLI VILLAGE,IT PARK ROAD,BANGALORE - 560 037","INFORMATION SCIENCE AND ENGINEERING",21601,30976,30943,32132,23383,24581,71675,78027,,,,,,,,
2025,R3,E098,"E098 Atria Institute of Technology, Anand Nagar, Hebbal PO, Bangalore (AUTONOMOUS) ASKB CAMPUS, AG'S COLONY, 1ST MAIN, ANANDNAGAR,BANGALORE","ARTIFICIAL INTELLIGENCE 5 AND MACHINE LEARNING",38005,44674,44900,52857,45539,43954,100050,105259,,,,,,,,
2025,R3,E098,"E098 Atria Institute of Technology, Anand Nagar, Hebbal PO, Bangalore (AUTONOMOUS) ASKB CAMPUS, AG'S COLONY, 1ST MAIN, ANANDNAGAR,BANGALORE","COMPUTER SCIENCE AND ENGINEERING",44146,61062,56386,58274,51206.5,52306,123185,127568,,,,,,,,
2025,R3,E098,"E098 Atria Institute of Technology, Anand Nagar, Hebbal PO, Bangalore (AUTONOMOUS) ASKB CAMPUS, AG'S COLONY, 1ST MAIN, ANANDNAGAR,BANGALORE","COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE)",47261,70169,64110,55079,48416,52883,126356,183778,,,,,,,,
2025,R3,E098,"E098 Atria Institute of Technology, Anand Nagar, Hebbal PO, Bangalore (AUTONOMOUS) ASKB CAMPUS, AG'S COLONY, 1ST MAIN, ANANDNAGAR,BANGALORE","INFORMATION SCIENCE AND ENGINEERING",56912,72256,72556,66225,58819,65319,153565,226351,,,,,,,,
2025,R3,E099,"E099 New Horizon College of Engineering, Varthur, Bangalore(AUTONOMOUS) RING ROAD, NEAR MARATHALLI, BELLANDUR POST,KADUBHISANAHALLI,BANGALORE","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING",18381,21369,26147,28116,23289,22269,51431,51817,,,,,,,,
2025,R3,E099,"E099 New Horizon College of Engineering, Varthur, Bangalore(AUTONOMOUS) RING ROAD, NEAR MARATHALLI, BELLANDUR POST,KADUBHISANAHALLI,BANGALORE","COMPUTER SCIENCE AND ENGINEERING",17363,22204,22017,26457,20947,19211,57383,59943,,,,,,,,
2025,R3,E102,"E102 DONBOSCO Institute of Technology, Bangalore(AUTONOMOUS) KUMBALAGODU, MYSORE ROAD, KENGERI HOBLI,BANGALORE-560074","ARTIFICIAL INTELLIGENCE AND DATA SCIENCE",44247,53255,61886,56564,47131,53055,117118,128321,,,,,,,,
2025,R3,E102,"E102 DONBOSCO Institute of Technology, Bangalore(AUTONOMOUS) KUMBALAGODU, MYSORE ROAD, KENGERI HOBLI,BANGALORE-560074","COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING)",44621,46594.5,52401,49576,44744,50914.5,123936,131811,,,,,,,,
2025,R3,E102,"E102 DONBOSCO Institute of Technology, Bangalore(AUTONOMOUS) KUMBALAGODU, MYSORE ROAD, KENGERI HOBLI,BANGALORE-560074","COMPUTER SCIENCE AND ENGG(INTERNE T OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH)",56544,119947,79111,63788,56752,61844,206258,,,,,,,,,
2025,R3,E102,"E102 DONBOSCO Institute of Technology, Bangalore(AUTONOMOUS) KUMBALAGODU, MYSORE ROAD, KENGERI HOBLI,BANGALORE-560074","COMPUTER SCIENCE AND ENGINEERING",42518,60474,63237,63643,45914,49758,127038,132906,,,,,,,,
2025,R3,E103,"E103 Global Academy of Technology, Bangalore(AUTONOMOUS) IDEAL HOMES TOWNSHIP,RAJARAJESHWARINAGAR,BANGALORE-560098","ARTIFICIAL INTELLIGENCE AND DATA SCIENCE",32187,49848,40650,41861,34979,36947,96923,133084,,,,,,,,
2025,R3,E103,"E103 Global Academy of Technology, Bangalore(AUTONOMOUS) IDEAL HOMES TOWNSHIP,RAJARAJESHWARINAGAR,BANGALORE-560098","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING",30045,46131.5,35444,44231.5,32478,32562,71616,71288,,,,,,,,
2025,R3,E103,"E103 Global Academy of Technology, Bangalore(AUTONOMOUS) IDEAL HOMES TOWNSHIP,RAJARAJESHWARINAGAR,BANGALORE-560098","COMPUTER SCIENCE AND 5 ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING)",31803,45772,40111,54037.7,33014,33381,94530,118693,,,,,,,,
2025,R3,E103,"E103 Global Academy of Technology, Bangalore(AUTONOMOUS) IDEAL HOMES TOWNSHIP,RAJARAJESHWARINAGAR,BANGALORE-560098","COMPUTER SCIENCE AND ENGINEERING",29774,45072,39285,52664,30627,33067,94515,97920,,,,,,,,
2025,R3,E103,"E103 Global Academy of Technology, Bangalore(AUTONOMOUS) IDEAL HOMES TOWNSHIP,RAJARAJESHWARINAGAR,BANGALORE-560098","INFORMATION SCIENCE AND ENGINEERING",37655,49384,43452,65059,38630,40341,109628,129702,,,,,,,,
2025,R3,E106,"E106 East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE","ARTIFICIAL INTELLIGENCE 5 AND MACHINE LEARNING",51457.5,77306,60494,66534,,54092,91259,89043,,,,,,,,
2025,R3,E107,"E107 B N M Institute of Technology, Bangalore (AUTONOMOUS) 12TH MAIN, 27TH CROSS, BSK SECOND STAGE","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING",16543,25426,22332,20894,16827,20261,64610,82768,,,,,,,,
2025,R3,E107,"E107 B N M Institute of Technology, Bangalore (AUTONOMOUS) 12TH MAIN, 27TH CROSS, BSK SECOND STAGE","COMPUTER SCIENCE AND ENGINEERING",14324,25278,20499,24125,15930,15728,64846.5,64349,,,,,,,,
2025,R3,E107,"E107 B N M Institute of Technology, Bangalore (AUTONOMOUS) 12TH MAIN, 27TH CROSS, BSK SECOND STAGE","INFORMATION SCIENCE AND ENGINEERING",17720,,24664,25634,19833.5,20429,66546,73188,,,,,,,,
2025,R3,E108,"E108 SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU","COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING)",54994,68094,74825,75611,59240,64718,151265,188007,,,,,,,,
2025,R3,E108,"E108 SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU","COMPUTER SCIENCE AND ENGINEERING(A RTIFICAL INTELLIGENCE & DATA SCIENCE)",49268,70069,68729,72063,50736,58113,144873,190298,,,,,,,,
2025,R3,E111,"E111 Sri Venkateshwara College of Engineering, Bangalore VIDYANAGAR, BENGALURU INTERNATIONAL AIRPORT ROAD,BETTAHALASUR POST,BENGALURU NORTH,BENGALURU - 562 157","COMPUTER SCIENCE AND ENGG (ARTIFICIAL INTELLIGENCE)",51205,85116,76622,52783,56023,55040,114437,98251,,,,,,,,
2025,R3,E114,"E114 G M Institute of Technology, Davanagere POST BOX. NO. 4, P.B.ROAD.DAVANGERE.","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING",54758.5,64477,66435,61765,66625,58240.5,140433,116474,,,,,,,,
2025,R3,E114,"E114 G M Institute of Technology, Davanagere POST BOX. NO. 4, P.B.ROAD.DAVANGERE.","COMPUTER SCIENCE AND ENGINEERING",45137,61031,60396.5,51766,64342,47520,117831,94585,,,,,,,,
2025,R3,E115,"E115 S.J B. Institute of Technology,  Bangalore (AUTONOMOUS) BGS HEALTH & EDUCATION CITY,NO 67, UTTARAHALLI ROAD.KENGERI, BANGALORE -60","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING",25477,33266,31064,,,29674,73175,77996,,,,,,,,
2025,R3,E115,"E115 S.J B. Institute of Technology,  Bangalore (AUTONOMOUS) BGS HEALTH & EDUCATION CITY,NO 67, UTTARAHALLI ROAD.KENGERI, BANGALORE -60","COMPUTER SCIENCE AND ENGINEERING",24207,30326,34776,35755,26630,26185,83037,81462,,,,,,,,
2025,R3,E115,"E115 S.J B. Institute of Technology,  Bangalore (AUTONOMOUS) BGS HEALTH & EDUCATION CITY,NO 67, UTTARAHALLI ROAD.KENGERI, BANGALORE -60","COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE)",27968.5,36273,35927,39098,28255,30792,81015,102701,,,,,,,,
2025,R3,E115,"E115 S.J B. Institute of Technology,  Bangalore (AUTONOMOUS) BGS HEALTH & EDUCATION CITY,NO 67, UTTARAHALLI ROAD.KENGERI, BANGALORE -60","INFORMATION SCIENCE AND ENGINEERING",29218,45287,37693,53905,32822,31530,92312,105394,,,,,,,,
2025,R3,E118,"E118 RNS Institute of Technology, Bangalore (AUTONOMOUS) CHANNASANDRA,UTTARAHALLI -KENGERI MAIN ROAD,SUBRAMANYAPURA POST,BANGALORE","COMPUTER SCIENCE AND ENGG(ARTIFICIA L INTELLIGENCE AND MACHINE LEARNING)",16199,20863,20001,26749,17662,18039,61329,67880,,,,,,,,
2025,R3,E118,"E118 RNS Institute of Technology, Bangalore (AUTONOMOUS) CHANNASANDRA,UTTARAHALLI -KENGERI MAIN ROAD,SUBRAMANYAPURA POST,BANGALORE","COMPUTER SCIENCE AND ENGINEERING",14842,21476,20255,29807,16871,15674,63093.5,65605,,,,,,,,
2025,R3,E118,"E118 RNS Institute of Technology, Bangalore (AUTONOMOUS) CHANNASANDRA,UTTARAHALLI -KENGERI MAIN ROAD,SUBRAMANYAPURA POST,BANGALORE","COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)",18915,24616,24764,27428,20051,20644,72123,77768,,,,,,,,
2025,R3,E118,"E118 RNS Institute of Technology, Bangalore (AUTONOMOUS) CHANNASANDRA,UTTARAHALLI -KENGERI MAIN ROAD,SUBRAMANYAPURA POST,BANGALORE","COMPUTER SCIENCE AND ENGINEERING(D ATA SCIENCE)",18100,24051,22620,31042,18677,18477,70833,68209,,,,,,,,
2025,R3,E126,"E126 B M S Institute of Technology & Management, Yelahanka, Bangalore(AUTONOMOUS) POST BOX NO.6443, AVALAHALLI,DODDABALLAPURA MAIN ROAD,YELAHANKA, BANGALORE - 560064.","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING",13485,19866,17710,24693,14851,15362,47642,46824,,,,,,,,
2025,R3,E126,"E126 B M S Institute of Technology & Management, Yelahanka, Bangalore(AUTONOMOUS) POST BOX NO.6443, AVALAHALLI,DODDABALLAPURA MAIN ROAD,YELAHANKA, BANGALORE - 560064.","COMPUTER SCIENCE AND BUSINESS SYSTEMS",13855,18741,18426,,16018,14379,52894,67945,,,,,,,,
2025,R3,E126,"E126 B M S Institute of Technology & Management, Yelahanka, Bangalore(AUTONOMOUS) POST BOX NO.6443, AVALAHALLI,DODDABALLAPURA MAIN ROAD,YELAHANKA, BANGALORE - 560064.","COMPUTER SCIENCE AND ENGINEERING",12263,18175,17182,21562,14435,14354,50388,53856,,,,,,,,
2025,R3,E128,"E128 Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS  CAMPUS , KALABURAGI ( GULBARGA) -585103 , KARNATAKA","B TECH IN ARTIFICIAL INTELLIGENCE AND DATA SCIENCE",46230,87824,72700,,,,123748,,,,,,,,,
2025,R3,E128,"E128 Sharanbasava University (Formerly Appa Institute of Engineering and Tech) SHARNBASVESHWARA INSTITUTIONS  CAMPUS , KALABURAGI ( GULBARGA) -585103 , KARNATAKA","B TECH IN COMPUTER SCIENCE AND ENGINEERING",47748,88032,110898,,81381.5,66947,90658,90631,,,,,,,,
